fecha,titulo,autor(a),categoria,periodico,enlace
2020-01-23 23:00:00,Un débil frente frío sigue trayendo más lluvias,,Article,Noticel,https://www.noticel.com/article/20200124/un-debil-frente-frio-sigue-trayendo-mas-lluvias/
2020-01-22 23:00:00,"'Wanda asesina, queremos guillotina'",,Article,Noticel,https://www.noticel.com/article/20200123/wanda-asesina-queremos-guillotina/
2020-01-21 23:00:00,Te explicamos lo que son las nubes cirrus que predominan en PR,,Article,Noticel,https://www.noticel.com/article/20200122/te-explicamos-lo-que-son-las-nubes-cirrus-que-predominan-en-pr/
2020-01-21 23:00:00,El cacerolazo a Miguel Romero y Ricky Llerandi,,Article,Noticel,https://www.noticel.com/article/20200122/el-cacerolazo-a-miguel-romero-y-ricky-llerandi/
2020-01-21 23:00:00,Serie del Caribe une a Gobernadora y Alcaldesa de San Juan,,Article,Noticel,https://www.noticel.com/article/20200122/serie-del-caribe-une-a-gobernadora-y-alcaldesa-de-san-juan/
2020-01-20 23:00:00,Gobernadora 'no puede' dar detalles sobre investigación de suministros,,Article,Noticel,https://www.noticel.com/article/20200121/gobernadora-no-puede-dar-detalles-sobre-investigacion-de-suministros/
2020-01-20 23:00:00,Red Sísmica registra microtemblores en PR,,Article,Noticel,https://www.noticel.com/article/20200121/red-sismica-registra-microtemblores-en-pr/
2020-01-19 23:00:00,SanSe 2020 cierran su aniversario 50 con presentaciones primerizas,,Article,Noticel,https://www.noticel.com/article/20200120/sanse-2020-cierran-su-aniversario-50-con-presentaciones-primerizas/
2020-01-19 23:00:00,"'Wanda está escondiendo suministros del país', cantan frente a Fortaleza",,Article,Noticel,https://www.noticel.com/article/20200120/wanda-esta-escondiendo-suministros-del-pais-cantan-frente-a-fortaleza/
2020-01-19 23:00:00,Cultura Profética envió un mensaje al gobierno,,Article,Noticel,https://www.noticel.com/article/20200120/cultura-profetica-envio-un-mensaje-al-gobierno/
2020-01-19 23:00:00,Secuencia sísmica 'se resiste' a debilitarse,,Article,Noticel,https://www.noticel.com/article/20200120/secuencia-sismica-se-resiste-a-debilitarse/
2020-01-28 23:00:00,Padres revisan plantel yabucoeño antes de traer sus hijos a clase,,Article,Noticel,https://www.noticel.com/article/20200129/padres-revisan-plantel-yabucoeno-antes-de-traer-sus-hijos-a-clase/
2020-01-28 23:00:00,Un pedacito del nuevo show de Ricky Martin en el Choliseo,,Article,Noticel,https://www.noticel.com/article/20200129/un-pedacito-del-nuevo-show-de-ricky-martin-en-el-choliseo/
2020-01-27 23:00:00,Ada Monzón ofrece datos sobre terremoto entre Cuba y Jamaica,,Article,Noticel,https://www.noticel.com/article/20200128/ada-monzon-ofrece-datos-sobre-terremoto-entre-cuba-y-jamaica/
2020-01-26 23:00:00,Tributo a Kobe Bryant (1978-2020),,Article,Noticel,https://www.noticel.com/article/20200127/tributo-a-kobe-bryant-1978-2020/
2020-01-26 23:00:00,"La lluvia no nos deja, nos espera semana húmeda",,Article,Noticel,https://www.noticel.com/article/20200127/la-lluvia-no-nos-deja-nos-espera-semana-humeda/
2020-01-26 23:00:00,Documental 'Manos a la Obra',,Article,Noticel,https://www.noticel.com/article/20200127/documental-manos-a-la-obra/
2020-01-26 23:00:00,Video muestra labores de rescate en Turquía tras terremoto,,Article,Noticel,https://www.noticel.com/article/20200127/video-muestra-labores-de-rescate-en-turquia-tras-terremoto/
2020-02-04 23:00:00,Regresan Las Bohemias con recuerdos de Concierto de Vellonera,,Pop,Noticel,https://www.noticel.com/pop/video/20200205/regresan-las-bohemias-con-recuerdos-de-concierto-de-vellonera/
2020-02-04 23:00:00,A Jaresko no le preocupa investigación sobre su labor en Ucrania,,Article,Noticel,https://www.noticel.com/article/20200205/a-jaresko-no-le-preocupa-investigacion-sobre-su-labor-en-ucrania/
2020-02-03 23:00:00,8 temblores han sido registrados hoy,,Article,Noticel,https://www.noticel.com/article/20200204/8-temblores-han-sido-registrados-hoy/
2020-02-03 23:00:00,Así salieron de Plaza del Sol los sospechosos de robar camisas en La Gran Vía,,Article,Noticel,https://www.noticel.com/article/20200204/asi-salieron-de-plaza-del-sol-los-sospechosos-de-robar-camisas-en-la-gran-v/
2020-02-03 23:00:00,Audio de la Gobernadora reclamando a legisladores PNP por sus ataques a ella,,Article,Noticel,https://www.noticel.com/article/20200204/audio-de-la-gobernadora-reclamando-a-legisladores-pnp-por-sus-ataques-a-ell/
2020-02-03 23:00:00,Ada Monzón ofrece nuevos detalles de la secuencia sísmica que hoy provocó otro sismo,,Article,Noticel,https://www.noticel.com/article/20200204/ada-monzon-ofrece-nuevos-detalles-de-la-secuencia-sismica-que-hoy-provoco-o/
2020-02-03 23:00:00,Longo sobre investigación chat Telegram,,Article,Noticel,https://www.noticel.com/article/20200204/longo-sobre-investigacion-chat-telegram/
2020-02-03 23:00:00,Justicia se ampara en leyes 'abogado-cliente' para resguardar información,,Article,Noticel,https://www.noticel.com/article/20200204/justicia-se-ampara-en-leyes-abogado-cliente-para-resguardar-informacion/
2020-02-02 23:00:00,Vista pública sobre coronavirus deja insatisfecho a legisladores,,Article,Noticel,https://www.noticel.com/article/20200203/vista-publica-sobre-coronavirus-deja-insatisfecho-a-legisladores/
2020-02-10 23:00:00,Afectada la calidad del aire en Puerto Rico,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/video/20200211/afectada-la-calidad-del-aire-en-puerto-rico/
2020-02-10 23:00:00,Llegaron a casa parte de las '12 Guerreras Olímpicas',,Deportes,Noticel,https://www.noticel.com/deportes/video/20200211/llegaron-a-casa-parte-de-las-12-guerreras-olimpicas/
2020-02-09 23:00:00,Vaguada traerá tormentas eléctricas,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/video/20200210/vaguada-traera-tormentas-electricas/
2020-02-09 23:00:00,Veneran tenis en festival que agrupa la comunidad de Sneakerhead,,Vida,Noticel,https://www.noticel.com/vida/video/20200210/veneran-tenis-en-festival-que-agrupa-la-comunidad-de-sneakerhead/
2020-02-06 23:00:00,"Primer anuncio de campaña de Wanda Vázquez, sobre terremotos, febrero 2020",,Pnp,Noticel,https://www.noticel.com/pnp/politica/ahora/video/20200207/primer-anuncio-de-campana-de-wanda-vazquez-sobre-terremotos-febrero-2020/
2020-02-16 23:00:00,Clinton: 'Puerto Rico se debe tratar como a cualquier otra parte de Estados Unidos',,Video,Noticel,https://www.noticel.com/video/gobierno/ahora/politica/20200217/clinton-puerto-rico-se-debe-tratar-como-a-cualquier-otra-parte-de-estados/
2020-02-16 23:00:00,Alto riesgo de corrientes en playas de PR,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/video/20200217/alto-riesgo-de-corrientes-en-playas-de-pr/
2020-02-13 23:00:00,Vaguada traerá lluvias en el fin de semana,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/video/20200214/vaguada-traera-lluvias-en-el-fin-de-semana/
2020-02-13 23:00:00,#PushDeLaSemana: Semana del amor olímpico | Mira el resumen aquí,,Ahora,Noticel,https://www.noticel.com/ahora/video/20200214/pushdelasemana-semana-del-amor-olimpico-mira-el-resumen-aqui/
2020-02-13 23:00:00,Para abril y cuida'o el juicio contra Jensen Medina,,Video,Noticel,https://www.noticel.com/video/20200214/para-abril-y-cuidao-el-juicio-contra-jensen-medina/
2020-02-11 23:00:00,Se reportan índices de calor entre los 90 grados,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/20200212/se-reportan-indices-de-calor-entre-los-90-grados/
2020-02-11 23:00:00,Responde bajo juramento Carlos Acevedo,,Video,Noticel,https://www.noticel.com/video/gobierno/ahora/20200212/responde-bajo-juramento-carlos-acevedo/
2020-02-24 23:00:00,Lluvias permanecerán hasta mañana miércoles,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/video/20200225/lluvias-permaneceran-hasta-manana-miercoles/
2020-02-23 23:00:00,Video muestra acoso y posible asesinato de persona trans sin hogar,,Video,Noticel,https://www.noticel.com/video/policiacas/la-calle/20200224/video-muestra-acoso-y-posible-asesinato-de-persona-trans-sin-hogar/
2020-02-23 23:00:00,Lluvias podrían continuar hasta el miércoles,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/20200224/lluvias-podrian-continuar-hasta-el-miercoles/
2020-02-20 23:00:00,"#PushDeLaSemana: Semana de demandas, cartas e indignación",,En-Serio,Noticel,https://www.noticel.com/en-serio/video/20200221/pushdelasemana-semana-de-demandas-cartas-e-indignacion/
2020-02-19 23:00:00,Calidad del aire se deteriora por los polvos del Sahara,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/video/20200220/calidad-del-aire-se-deteriora-por-los-polvos-del-sahara/
2020-02-18 23:00:00,Así fue el último adiós a la pequeña Fátima,,Mundo,Noticel,https://www.noticel.com/mundo/video/20200219/asi-fue-el-ultimo-adios-a-la-pequena-fatima/
2020-02-18 23:00:00,Policía ofrece detalles de los últimos hallazgos en el caso de mochilero asesinado,,Video,Noticel,https://www.noticel.com/video/policiacas/la-calle/20200219/policia-ofrece-detalles-de-los-ultimos-hallazgos-en-el-caso-de-mochilero-as/
2020-02-18 23:00:00,Fuerte viento provoca oleaje peligroso y lluvias breves,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/video/20200219/fuerte-viento-provoca-oleaje-peligroso-y-lluvias-breves/
2020-02-17 23:00:00,Hasta con dinosaurios se las inventan en China para lidiar con el coronavirus,,En-Serio,Noticel,https://www.noticel.com/en-serio/video/20200218/hasta-con-dinosaurios-se-las-inventan-en-china-para-lidiar-con-el-coronavir/
2020-03-04 07:30:00,Encuentran cadáver de adulto mayor en un caño de Fajardo,,Article,Noticel,https://www.noticel.com/article/20200304/encuentran-cadaver-de-adulto-mayor-en-un-cano-de-fajardo/
2020-03-03 15:23:00,Tarde con lluvias en varias zonas de PR,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/20200303/tarde-con-lluvias-en-varias-zonas-de-pr/
2020-02-27 23:00:00,Cannassence PR ahora cuenta con su segunda clínica en el área de Cupey,,Cannabis,Noticel,https://www.noticel.com/cannabis/negocios-noticel/suplemento/auspiciado/20200228/cannassence-pr-ahora-cuenta-con-su-segunda-clinica-en-el-area-de-cupey/
2020-02-27 23:00:00,#PushDeLaSemana: Las poderosas noticias de la última semana de febrero,,Ahora,Noticel,https://www.noticel.com/ahora/video/20200228/pushdelasemana-las-poderosas-noticias-de-la-ultima-semana-de-febrero/
2020-02-27 23:00:00,Fin de semana apto para actividades al aire libre,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/video/20200228/fin-de-semana-apto-para-actividades-al-aire-libre/
2020-03-10 16:09:00,"El ""miedo"" de Carla Campos tras su visita al Costa Luminosa",,Video,Noticel,https://www.noticel.com/video/vida/gobierno/20200310/el-miedo-de-carla-campos-tras-su-visita-al-costa-luminosa/
2020-03-10 16:00:00,Coronavirus en Italia: 168 casos adicionales en un día,,Article,Noticel,https://www.noticel.com/article/20200310/coronavirus-en-italia-168-casos-adicionales-en-un-dia/
2020-03-10 10:56:00,Cómo lavarse las manos adecuadamente para prevenir el Coronavirus,,Video,Noticel,https://www.noticel.com/video/vida/cuidate/20200310/como-lavarse-las-manos-adecuadamente-para-prevenir-el-coronavirus/
2020-03-09 19:20:00,Lluvia y vientos continuarán hasta mañana,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/20200309/lluvia-y-vientos-continuaran-hasta-manana/
2020-03-08 19:21:00,Cientos de mujeres marcharon contra la violencia machista,,Article,Noticel,https://www.noticel.com/article/20200308/cientos-de-mujeres-marcharon-contra-la-violencia-machista/
2020-03-07 16:08:00,Reconocido investigador José 'Pepo' Freire denuncia inacción AEE en atender peligroso poste eléctrico,,Video,Noticel,https://www.noticel.com/video/vida/20200307/reconocido-investigador-jose-pepo-freire-denuncia-inaccion-aee-en-atender-peligroso-poste-electric/
2020-03-06 18:58:00,Preocupante aumento de casos de coronavirus en Nueva York,,Article,Noticel,https://www.noticel.com/article/20200306/preocupante-aumento-de-casos-de-coronavirus-en-nueva-york/
2020-03-06 18:22:00,Vaguada afectará Puerto Rico,,Article,Noticel,https://www.noticel.com/article/20200306/vaguada-afectara-puerto-rico/
2020-03-06 15:16:00,#PushDeLaSemana: Nos visita Karla Monroig y nos trae Yerba Buena,,En-Serio,Noticel,https://www.noticel.com/en-serio/english/video/vida/20200306/pushdelasemana-nos-visita-karla-monroig-y-nos-trae-yerba-buena/
2020-03-06 14:09:00,Hijo de Rafael Cancel Miranda recuerda las vivencias de su padre,,Video,Noticel,https://www.noticel.com/video/vida/20200306/hijo-de-rafael-cancel-miranda-recuerda-las-vivencias-de-su-padre/
2020-03-05 13:43:00,El Presidente de Colombia tuvo que ser sometido a una prueba de coronavirus,,Article,Noticel,https://www.noticel.com/article/20200305/el-presidente-de-colombia-tuvo-que-ser-sometido-a-una-prueba-de-coronavirus/
2020-03-05 07:56:00,Jaresko reacciona a la estadidad en el Plan Fiscal,,Junta-Fiscal,Noticel,https://www.noticel.com/junta-fiscal/ahora/video/vida/20200305/jaresko-reacciona-a-la-estadidad-en-el-plan-fiscal/
2020-03-05 05:39:00,Quién debe y cómo se usan las mascarillas para prevenir el coronavirus,,Video,Noticel,https://www.noticel.com/video/vida/20200305/quien-debe-y-como-se-usan-las-mascarillas-para-prevenir-el-coronavirus/
2020-03-15 13:26:00,Confirman quinto caso de coronavirus en Puerto Rico,,Article,Noticel,https://www.noticel.com/article/20200315/confirman-quinto-caso-de-coronavirus-en-puerto-rico/
2020-03-13 14:57:00,Todavía no llegan las pruebas de Coronavirus enviadas al CDC,,Video,Noticel,https://www.noticel.com/video/vida/20200313/todavia-no-llegan-las-pruebas-de-coronavirus-enviadas-al-cdc/
2020-03-12 19:11:00,Calor y tiempo despejado,,Article,Noticel,https://www.noticel.com/article/20200312/calor-y-tiempo-despejado/
2020-03-12 16:06:00,Conoce las nuevas medidas para aliviar la crisis del coronavirus en Puerto Rico,,Video,Noticel,https://www.noticel.com/video/vida/20200312/conoce-las-nuevas-medidas-para-aliviar-la-crisis-del-coronavirus-en-puerto-rico/
2020-03-12 15:59:00,"""Inaceptable"" la respuesta del CDC, según Wanda Vázquez",,Video,Noticel,https://www.noticel.com/video/vida/20200312/inaceptable-la-respuesta-del-cdc-segun-wanda-vazquez/
2020-03-12 11:11:00,Puertos prohíbe bajar a tierra a tripulantes de barcos de carga,,Article,Noticel,https://www.noticel.com/article/20200312/puertos-prohibe-bajar-a-tierra-a-tripulantes-de-barcos-de-carga/
2020-03-21 15:40:00,Revisarán con cámaras infrarrojas a pasajeros en el Aeropuerto LMM,,Video,Noticel,https://www.noticel.com/video/vida/20200321/revisaran-con-camaras-infrarrojas-a-pasajeros-en-el-aeropuerto-lmm/
2020-03-20 15:52:00,"Ada Monzón: 20 de marzo, 2020",,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/20200320/ada-monzon-20-de-marzo-2020/
2020-03-18 21:22:00,Reaparece Carla Campos en ''distanciamiento social'',,Video,Noticel,https://www.noticel.com/video/vida/20200318/reaparece-carla-campos-en-distanciamiento-social/
2020-03-17 09:57:00,¿Hay ventiladores suficientes para atender casos de COVID-19?,,Video,Noticel,https://www.noticel.com/video/vida/20200317/hay-ventiladores-suficientes-para-atender-casos-de-covid-19/
2020-03-16 22:58:00,Los datos más recientes sobre coronavirus en Puerto Rico,,Gobierno,Noticel,https://www.noticel.com/gobierno/video/vida/20200316/los-datos-mas-recientes-sobre-coronavirus-en-puerto-rico/
2020-03-16 19:03:00,Disturbio atmosférico traerá lluvias a PR,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/video/vida/20200316/disturbio-atmosferico-traera-lluvias-a-pr/
2020-03-28 14:28:00,Trombonista deleita a vecinos con su música,,Video,Noticel,https://www.noticel.com/video/vida/20200328/trombonista-deleita-a-vecinos-con-su-musica/
2020-03-27 13:15:00,Llega un tiempo relativamente seco,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/20200327/llega-un-tiempo-relativamente-seco/
2020-03-25 21:10:00,Llegarán lluvias para este fin de semana,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/20200325/llegaran-lluvias-para-este-fin-de-semana/
2020-03-24 22:51:00,Los aplausos para agradecer a primeros respondedores contra COVID-19,,Video,Noticel,https://www.noticel.com/video/vida/20200324/los-aplausos-para-agradecer-a-primeros-respondedores-contra-covid-19/
2020-03-24 20:47:00,TRS critica a populares ausentes por temor al coronavirus,,Video,Noticel,https://www.noticel.com/video/vida/20200324/trs-critica-a-populares-ausentes-por-temor-al-coronavirus/
2020-03-24 18:57:00,Se despide el senador Abel Nazario,,Video,Noticel,https://www.noticel.com/video/vida/20200324/se-despide-el-senador-abel-nazario/
2020-03-23 16:25:00,En resumen: medidas de alivio económico anunciadas por la Gobernadora,,Gobierno,Noticel,https://www.noticel.com/gobierno/video/vida/20200323/en-resumen-medidas-de-alivio-economico-anunciadas-por-la-gobernadora/
2020-03-23 15:35:00,Fuertes lluvias en PR permanecerán hasta mañana,,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/video/vida/20200323/fuertes-lluvias-en-pr-permaneceran-hasta-manana/
2023-01-20 07:30:00,Ambiente en el primer día de las Fiestas de la calle San Sebastián 2023,Luis López / Especial para NotiCel,Galeria,Noticel,https://www.noticel.com/galeria/20230120/ambiente-en-el-primer-dia-de-las-fiestas-de-la-calle-san-sebastian-2023/
2023-01-20 06:59:00,Los Celtics lucen imparables; en caída los Nets,EFE,Nba,Noticel,https://www.noticel.com/nba/baloncesto/deportes/20230120/los-celtics-lucen-imparables-en-caida-los-nets/
2023-01-20 06:34:00,Semipesado el tránsito en la mayoría de los expresos,CyberNews,Transito,Noticel,https://www.noticel.com/transito/la-calle/20230120/semipesado-el-transito-en-la-mayoria-de-los-expresos/
